code,pragma
for ( char i = 0 ; i < 10 ; i += '\1' ) { c [ i ] = a [ i ] + b [ i ] ; } ,1
for ( ; ii < 10 ; ++ ii ) c [ ii ] = a [ ii ] ; ,1
for ( c [ ii ] = 0 ; ii < 10 ; ++ ii ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ++ ++ ii ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; jj = ii + 2 ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ii = ii < 10 ) c [ ii ] = a [ ii ] ; ,1
for ( sii = 0 ; sii < 10 ; sii += 1 ) c [ sii ] = a [ sii ] ; ,1
for ( unsigned i = 9 ; i < 10 ; i -- ) { c [ i ] = a [ i ] + b [ i ] ; } ,1
for ( GoodIter I = begin ; I >= end ; -- I ) ++ I ; ,1
for ( GoodIter I ( 0 ) ; I < end ; ++ I ) ++ I ; ,1
for ( GoodIter I = begin ; I >= end ; I = I - 1 ) ++ I ; ,1
for ( GoodIter I = begin ; I >= end ; I = - I ) ++ I ; ,1
for ( GoodIter I = begin ; I >= end ; I = 2 + I ) ++ I ; ,1
for ( Iter1 I = begin1 ; I >= end1 ; ++ I ) ++ I ; ,1
for ( int i = 0 ; i < 10 ; i ++ ) { c [ i ] = a [ i ] + b [ i ] ; try { for ( int j = 0 ; j < 10 ; ++ j ) { if ( a [ i ] > b [ j ] ) throw a [ i ] ; } throw a [ i ] ; } catch ( float f ) { if ( f > 0.1 ) throw a [ i ] ; return ; } switch ( i ) { case 1 : b [ i ] ++ ; break ; default : break ; } for ( int j = 0 ; j < 10 ; j ++ ) { if ( c [ i ] > 10 ) throw c [ i ] ; } } ,1
for ( int i = 0 ; i < 10 ; ++ i ) { struct S { void g ( ) { throw 0 ; } } ; } ,1
for ( char i = 0 ; i < 10 ; i += '\1' ) { c [ i ] = a [ i ] + b [ i ] ; } ,0
for ( long long i = 0 ; i < 10 ; i += 1.5 ) { c [ i ] = a [ i ] + b [ i ] ; } ,0
for ( float fi = 0 ; fi < 10.0 ; fi ++ ) { c [ ( int ) fi ] = a [ ( int ) fi ] + b [ ( int ) fi ] ; } ,0
for ( int & ref = ii ; ref < 10 ; ref ++ ) { } ,0
for ( ; ii < 10 ; ++ ii ) c [ ii ] = a [ ii ] ; ,0
for ( int i = 0 ; i ; i ++ ) c [ i ] = a [ i ] ; ,0
for ( int i = 0 ; jj < kk ; ii ++ ) c [ i ] = a [ i ] ; ,0
for ( int i = 0 ; ! ! i ; i ++ ) c [ i ] = a [ i ] ; ,0
for ( int i = 0 ; ; i ++ ) c [ i ] = a [ i ] ; ,0
for ( ii = 0 ; ii < 10 ; ii = ii + ii ) c [ ii ] = a [ ii ] ; ,0
for ( ii = 0 ; ii < 10 ; jj > kk + 2 ) c [ ii ] = a [ ii ] ; ,0
for ( ( ii = 0 ) ; ii > 10 ; ( ii -= 0 ) ) c [ ii ] = a [ ii ] ; ,0
for ( unsigned i = 9 ; i < 10 ; i -- ) { c [ i ] = a [ i ] + b [ i ] ; } ,0
for ( GoodIter & I = begin ; I < end ; ++ I ) ++ I ; ,0
for ( GoodIter I ( nullptr ) ; I < end ; ++ I ) ++ I ; ,0
for ( GoodIter I = begin ; ! I ; ++ I ) ++ I ; ,0
for ( GoodIter I = begin ; I >= end ; I = I - 1 ) ++ I ; ,0
for ( Iter0 I = begin0 ; I < end0 ; ++ I ) ++ I ; ,0
for ( int i = 0 ; i < 16 ; ++ i ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) #pragma omp parallel reduction(+ : fl) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) #pragma omp parallel reduction(+ : fl) foo ( ) ; ,0
for ( long long i = 0 ; i < 10 ; i += 1.5 ) { c [ i ] = a [ i ] + b [ i ] ; } ,1
for ( long long i = 0 ; i < 'z' ; i += 1u ) { c [ i ] = a [ i ] + b [ i ] ; } ,1
for ( ; ii < 10 ; ++ ii ) c [ ii ] = a [ ii ] ; ,1
for ( ii + 1 ; ii < 10 ; ++ ii ) c [ ii ] = a [ ii ] ; ,1
for ( c [ ii ] = 0 ; ii < 10 ; ++ ii ) c [ ii ] = a [ ii ] ; ,1
for ( int i = 0 ; i ; i ++ ) c [ i ] = a [ i ] ; ,1
for ( int i = 0 ; jj < kk ; ii ++ ) c [ i ] = a [ i ] ; ,1
for ( ii = 0 ; ii < 10 ; ++ jj ) c [ ii ] = a [ jj ] ; ,1
for ( ii = 0 ; ii < 10 ; ++ ii ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ! ii ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ( ii ) < 10 ; ii -= 25 ) c [ ii ] = a [ ii ] ; ,1
for ( sii = 0 ; sii < 10 ; sii += 1 ) c [ sii ] = a [ sii ] ; ,1
for ( auto & item : a ) { item = item + 1 ; } ,1
"for ( GoodIter I ( 1 , 2 ) ; I < end ; ++ I ) ++ I ; ",1
for ( ++ begin ; begin < end ; ++ begin ) ++ begin ; ,1
for ( GoodIter I = begin ; begin < end ; ++ I ) ++ I ; ,1
for ( GoodIter I = begin ; I - I ; ++ I ) ++ I ; ,1
for ( GoodIter I = begin ; I >= end ; I = 2 - I ) ++ I ; ,1
for ( IT I = begin ; I >= end ; I += ST ) { ++ I ; } ,1
for ( IT I = begin ; I >= end ; ++ I ) { ++ I ; } ,1
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; i += 1 ) { c [ i ] = a [ i ] + b [ i ] ; } ,0
for ( int i = 0 ; jj < kk ; ii ++ ) c [ i ] = a [ i ] ; ,0
for ( int i = 0 ; i != 1 ; i ++ ) c [ i ] = a [ i ] ; ,0
for ( ii = 0 ; ii < 10 ; ++ ++ ii ) c [ ii ] = a [ ii ] ; ,0
for ( ii = 0 ; ii < 10 ; ii = ii + ii ) c [ ii ] = a [ ii ] ; ,0
for ( ii = 0 ; ii < 10 ; ii = ii + 1.0f ) c [ ii ] = a [ ii ] ; ,0
for ( ii = 0 ; ( ii ) < 10 ; ii -= 25 ) c [ ii ] = a [ ii ] ; ,0
for ( ii = 0 ; ii < 10 ; ii ++ ) c [ ii ] = a [ ii ] ; ,0
for ( globalii = 0 ; globalii < 10 ; globalii += 1 ) c [ globalii ] += a [ globalii ] + ii ; ,0
for ( GoodIter I = begin ; I < end ; ++ I ) ++ I ; ,0
for ( GoodIter I = begin ; I >= end ; -- I ) ++ I ; ,0
for ( GoodIter I ( begin ) ; I < end ; ++ I ) ++ I ; ,0
for ( begin = GoodIter ( 0 ) ; begin < end ; ++ begin ) ++ begin ; ,0
for ( begin = begin0 ; begin < end ; ++ begin ) ++ begin ; ,0
for ( ++ begin ; begin < end ; ++ begin ) ++ begin ; ,0
for ( begin = end ; begin < end ; ++ begin ) ++ begin ; ,0
for ( GoodIter I = begin ; I - I ; ++ I ) ++ I ; ,0
for ( GoodIter I = begin ; begin < end ; ++ I ) ++ I ; ,0
for ( GoodIter I = begin ; I >= end ; I = I + 1 ) ++ I ; ,0
for ( GoodIter I = begin ; I >= end ; I = 2 - I ) ++ I ; ,0
for ( IT I = begin ; I >= end ; I = I + ST ) { ++ I ; } ,0
for ( GoodIter & I = begin ; I < end ; ++ I ) ++ I ; ,1
for ( int i = 0 ; i < 10 ; i ++ ) { for ( int j = 0 ; j < 10 ; j ++ ) { c [ i ] = a [ i ] + b [ i ] ; if ( c [ i ] > 10 ) { if ( c [ i ] < 20 ) { break ; } } } } ,1
for ( Iter1 I ; I < end1 ; ++ I ) { } ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( i = 0 ; i < argc ; ++ i ) foo ( ) ; ,0
for ( i = 0 ; i < argc ; ++ i ) foo ( ) ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( c [ ii ] = 0 ; ii < 10 ; ++ ii ) c [ ii ] = a [ ii ] ; ,1
for ( i = 0 ; i < argc ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 100 ; i ++ ) ; ,0
for ( ii = 0 ; ii > 10 ; ( ii += 0 ) ) c [ ii ] = a [ ii ] ; ,0
for ( int i = 0 ; i < 16 ; ++ i ) ; ,0
for ( int i = 0 ; i < n ; i ++ ) { a [ i ] = 0 ; } ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 32000000 ; i > 33 ; i += - 7 ) { a [ i ] = b [ i ] * c [ i ] * d [ i ] ; } ,0
"while ( 1 ) { ( ( * matrix ) . data [ i ] [ j ] ) ++ ; if ( matrix -> data [ i ] [ j ] <= SIZE && permissible ( * matrix , i , j ) == 1 ) { item * newPath = createItem ( * matrix , i , j ) ; attachItem ( newPath ) ; num ++ ; } else if ( matrix -> data [ i ] [ j ] > SIZE ) { if ( current != NULL ) { freeListElement ( current ) ; } if ( num >= SIZE ) { break ; } item * current = removeItem ( ) ; if ( current == NULL ) { break ; } matrix = & ( current -> mat ) ; i = current -> i ; j = current -> j ; if ( i == SIZE - 1 && j == SIZE - 1 ) { attachItem ( current ) ; break ; } num -- ; increasePosition ( matrix , & i , & j ) ; } } ",0
"while ( current != NULL && found == 0 ) { MATRIX currMat = current -> mat ; i = current -> i ; j = current -> j ; increasePosition ( & currMat , & i , & j ) ; level = 1 ; while ( level > 0 && i < SIZE && found == 0 ) { if ( currMat . data [ i ] [ j ] < SIZE ) { currMat . data [ i ] [ j ] ++ ; if ( permissible ( currMat , i , j ) == 1 ) { increasePosition ( & currMat , & i , & j ) ; level ++ ; } } else { currMat . data [ i ] [ j ] = 0 ; decreasePosition ( & currMat , & i , & j ) ; level -- ; } } if ( i == SIZE ) { found = 1 ; solution = currMat ; continue ; } free ( current ) ; #pragma omp critical (pool) current = removeItem ( ) ; } ",0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int j = 0 ; j < 10 ; ++ j ) { if ( a [ i ] > b [ j ] ) break ; } ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int i = 11 ; i > 10 ; i -- ) c [ i ] = a [ i ] ; ,0
for ( int j = 0 ; j < 2 ; ++ j ) for ( int j = 0 ; j < 2 ; ++ j ) for ( int j = 0 ; j < 2 ; ++ j ) for ( int j = 0 ; j < 2 ; ++ j ) foo ( ) ; ,0
"for ( int i = 0 ; i < 6 ; i ++ ) { if ( jouer_coup ( cs , & newPos , pos , joueur , i ) ) { const int val = valeur_minimaxAB ( cs , & newPos , ! joueur , alpha , beta , pmax - 1 , gagne ) ; if ( val > alpha ) { alpha = val ; } if ( alpha >= beta ) { return alpha ; } } } ",0
for ( int i = 0 ; jj < kk ; ii ++ ) c [ i ] = a [ i ] ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
"for ( int j = 0 ; j < i ; j += 2 ) { merge ( & sortedAll [ j * ( MAX_ELEMENTS ) / i ] , ( MAX_ELEMENTS ) / i , & sortedAll [ ( j + 1 ) * ( MAX_ELEMENTS ) / i ] , ( MAX_ELEMENTS ) / i , & sortedAllOutput [ ( ( MAX_ELEMENTS ) / ( i ) ) * j ] ) ; } ",0
for ( Iter0 I = begin0 ; I < end0 ; ++ I ) ++ I ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( ii = 0 ; ii < 10 ; ++ ++ ii ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ( ii < 10 ) ; ( ii -= 0 ) ) c [ ii ] = a [ ii ] ; ,1
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( GoodIter I = begin ; I >= end ; I = I - 1 ) ++ I ; ,0
for ( i = 0 ; i < argc ; ++ i ) foo ( ) ; ,0
for ( i = 0 ; i < argc ; ++ i ) foo ( ) ; ,0
for ( int i = 11 ; i > 10 ; i -- ) c [ i ] = a [ i ] ; ,0
for ( ii = 0 ; ii < 10 ; ii = ii + ( int ) ( 0.8 - 0.45 ) ) c [ ii ] = a [ ii ] ; ,1
for ( int i = 0 ; i < 10 ; i ++ ) { c [ i ] = a [ i ] + b [ i ] ; for ( int j = 0 ; j < 10 ; ++ j ) { if ( a [ i ] > b [ j ] ) break ; } switch ( i ) { case 1 : b [ i ] ++ ; break ; default : break ; } if ( c [ i ] > 10 ) break ; if ( c [ i ] > 11 ) break ; } ,1
for ( int i = 0 ; i < 10 ; i ++ ) { for ( int j = 0 ; j < 10 ; j ++ ) { c [ i ] = a [ i ] + b [ i ] ; if ( c [ i ] > 10 ) { if ( c [ i ] < 20 ) { break ; } } } } ,1
for ( int i = 0 ; i < 10 ; ++ i ) { struct S { void g ( ) { throw 0 ; } } ; } ,1
for ( int j = 0 ; j < 100 ; j ++ ) foo ( ) ; ,0
for ( int j = 0 ; j < 100 ; j ++ ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( ii = 0 ; ii < 10 ; ii = ii + 0 ) c [ ii ] = a [ ii ] ; ,0
for ( GoodIter I ( begin ) ; I < end ; ++ I ) ++ I ; ,0
for ( GoodIter I = begin ; I >= end ; I = I + 1 ) ++ I ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( i = 0 ; i < argc ; ++ i ) foo ( ) ; ,0
for ( i = 0 ; i < argc ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 1 ; i < width - 1 ; i ++ ) { int numNeighbor = 0.25f ; float inValue = input [ j * width + i ] ; float sum = ( inValue - input [ ( j - 1 ) * width + i ] ) + ( inValue - input [ j * width + ( i - 1 ) ] ) + ( inValue - input [ j * width + ( i + 1 ) ] ) + ( inValue - input [ ( j + 1 ) * width + i ] ) ; float xwind = wind_x [ j * width + i ] ; float ywind = wind_y [ j * width + i ] ; int xfactor = ( xwind > 0 ) ? 1 : - 1 ; int yfactor = ( ywind > 0 ) ? 1 : - 1 ; float temperaturaNeighborX = input [ ( j + xfactor ) * width + i ] ; float componenteVentoX = xfactor * xwind ; float temperaturaNeighborY = input [ j * width + ( i + yfactor ) ] ; float componenteVentoY = yfactor * ywind ; float temp_wind = ( - componenteVentoX * ( ( inValue - temperaturaNeighborX ) * 10.0f ) ) - ( componenteVentoY * ( ( inValue - temperaturaNeighborY ) * 10.0f ) ) ; float temperatura_conducao = - K * ( sum * numNeighbor ) * deltaT ; float result = inValue + temperatura_conducao ; output [ j * width + i ] = result + temp_wind * deltaT ; } ,0
for ( int ii = 0 ; ii < 10 ; ii ++ ) ; ,0
for ( int kk = 0 ; kk < 20 ; kk ++ ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( ii = 0 ; ii < 10 ; ++ ii ) c [ ii ] = a [ ii ] ; ,0
for ( ii = 0 ; ii < 10 ; ii = ii + ( int ) 1.1f ) c [ ii ] = a [ ii ] ; ,0
for ( int ( * p ) [ 4 ] = lb ; p < lb + 8 ; ++ p ) { } ,0
for ( IT I = begin ; I < end ; I = I + ST ) { ++ I ; } ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( ii = 0 ; ii < 10 ; jj = ii + 2 ) c [ ii ] = a [ ii ] ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( float fi = 0 ; fi < 10.0 ; fi ++ ) { c [ ( int ) fi ] = a [ ( int ) fi ] + b [ ( int ) fi ] ; } ,0
for ( GoodIter I = begin ; I >= end ; -- I ) ++ I ; ,0
for ( int i = 0 ; ; i ++ ) c [ i ] = a [ i ] ; ,1
for ( ii = 0 ; ii < 10 ; ii = ii + ii ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ii = ii < 10 ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ( ii < 10 ) ; ii -= 0 ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii > 10 ; ( ii += 0 ) ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; ii ++ ) c [ ii ] = a [ ii ] ; ,0
for ( Iter0 I ; I < end0 ; ++ I ) ++ I ; ,1
for ( Iter1 I = begin1 ; I < end1 ; ++ I ) ++ I ; ,1
for ( unsigned i = 131071 ; i <= 2147483647 ; i += 127 ) { a [ i ] = b [ i ] * c [ i ] * d [ i ] ; } ,0
for ( c [ ii ] = 0 ; ii < 10 ; ++ ii ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii < 10 ; jj = ii + 2 ) c [ ii ] = a [ ii ] ; ,1
for ( globalii = 0 ; globalii < 10 ; globalii += 1 ) c [ globalii ] += a [ globalii ] + ii ; ,0
for ( GoodIter I = begin ; I >= end ; I = 2 + I ) ++ I ; ,1
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( long long i = 0 ; i < 10 ; i ++ ) { c [ i ] = a [ i ] + b [ i ] ; } ,0
for ( int i = 0 ; i ; i ++ ) c [ i ] = a [ i ] ; ,0
for ( ii = 0 ; ii < 10 ; ++ ++ ii ) c [ ii ] = a [ ii ] ; ,0
for ( ii = 0 ; ii < 10 ; ! ii ) c [ ii ] = a [ ii ] ; ,0
for ( GoodIter I = begin ; I >= end ; -- I ) ++ I ; ,0
for ( GoodIter I ( begin ) ; I < end ; ++ I ) ++ I ; ,0
for ( ++ begin ; begin < end ; ++ begin ) ++ begin ; ,0
for ( int ii = 0 ; ii < 10 ; ii ++ ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) #pragma omp parallel reduction(+ : fl) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( ii = 0 ; ii < 10 ; ii = ii + ( int ) 1.1f ) c [ ii ] = a [ ii ] ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( ii = 0 ; ii < 10 ; jj = ii + 2 ) c [ ii ] = a [ ii ] ; ,0
for ( sii = 0 ; sii < 10 ; sii += 1 ) c [ sii ] = a [ sii ] ; ,0
for ( GoodIter I ( nullptr ) ; I < end ; ++ I ) ++ I ; ,0
for ( begin = begin0 ; begin < end ; ++ begin ) ++ begin ; ,0
for ( GoodIter I = begin ; I - I ; ++ I ) ++ I ; ,0
for ( GoodIter I = begin ; I >= end ; I = 2 - I ) ++ I ; ,0
for ( IT I = begin ; I < end ; ++ I ) { ++ I ; } ,0
for ( int i = 0 ; i < 16 ; ++ i ) ; ,0
for ( char i = 0 ; i < 10 ; i ++ ) { c [ i ] = a [ i ] + b [ i ] ; } ,1
for ( int & ref = ii ; ref < 10 ; ref ++ ) { } ,1
"for ( int i = 0 , j = 0 ; i < 10 ; ++ i ) c [ i ] = a [ i ] ; ",1
for ( int i = 0 ; i ; i ++ ) c [ i ] = a [ i ] ; ,1
for ( ii = 0 ; ii < 10 ; ++ ++ ii ) c [ ii ] = a [ ii ] ; ,1
for ( ii = 0 ; ii > 10 ; ( ii += 0 ) ) c [ ii ] = a [ ii ] ; ,1
for ( GoodIter I = begin ; ! I ; ++ I ) ++ I ; ,1
for ( Iter0 I ; I < end0 ; ++ I ) ++ I ; ,1
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( i = 0 ; i < argc ; ++ i ) foo ( ) ; ,0
for ( i = 0 ; i < argc ; ++ i ) foo ( ) ; ,0
for ( i = 0 ; i < argc ; ++ i ) foo ( ) ; ,0
for ( i = 0 ; i < argc ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < n ; ++ i ) { a [ i ] = b [ i ] + c [ i ] ; } ,0
for ( int i = 0 ; i < n ; ++ i ) { a [ i ] = b [ i ] + c [ i ] ; [ & ] ( ) { a [ i ] = b [ i ] + c [ i ] ; } ( ) ; } ,0
for ( int i = 0 ; i < n ; ++ i ) { a [ i ] = b [ i ] + c [ i ] ; [ & ] ( ) { a [ i ] = b [ i ] + c [ i ] ; } ( ) ; } ,0
for ( int i = 0 ; i < n ; ++ i ) { a [ i ] = b [ i ] + c [ i ] ; } ,0
for ( int i = 0 ; i < n ; ++ i ) { a [ i ] = b [ i ] + c [ i ] ; } ,0
for ( int j = 0 ; j < 100 ; j ++ ) foo ( ) ; ,0
for ( int j = 0 ; j < 100 ; j ++ ) foo ( ) ; ,0
for ( int j = 0 ; j < 100 ; j ++ ) foo ( ) ; ,0
for ( int j = 0 ; j < 100 ; j ++ ) foo ( ) ; ,0
for ( int j = 0 ; j < 100 ; j ++ ) foo ( ) ; ,0
for ( i = 0 ; i < argc ; ++ i ) foo ( ) ; ,0
for ( i = 0 ; i < argc ; ++ i ) foo ( ) ; ,0
for ( i = 0 ; i < argc ; ++ i ) foo ( ) ; ,0
for ( i = 0 ; i < argc ; ++ i ) foo ( ) ; ,0
for ( i = 0 ; i < argc ; ++ i ) foo ( ) ; ,0
for ( unsigned long long i = 131071 ; i < 2147483647 ; i += 127 ) { a [ i ] = b [ i ] * c [ i ] * d [ i ] ; } ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) #pragma omp parallel reduction(+ : fl) foo ( ) ; ,0
for ( GoodIter I ( begin ) ; I < end ; ++ I ) ++ I ; ,1
for ( GoodIter I = begin ; I >= end ; -- I ) ++ I ; ,1
for ( Iter0 I ; I < end0 ; ++ I ) ++ I ; ,1
for ( IT I = begin ; I >= end ; ++ I ) { ++ I ; } ,1
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( char i = 0 ; i < 10 ; i += '\1' ) { c [ i ] = a [ i ] + b [ i ] ; } ,0
for ( ; ii < 10 ; ++ ii ) c [ ii ] = a [ ii ] ; ,0
for ( ( ( ii ) ) = 0 ; ii < 10 ; ++ ii ) c [ ii ] = a [ ii ] ; ,0
for ( int i = 11 ; i > 10 ; i -- ) c [ i ] = a [ i ] ; ,0
for ( ii = 0 ; ii < 10 ; ii ++ ) c [ ii ] = a [ ii ] ; ,0
for ( GoodIter I ( nullptr ) ; I < end ; ++ I ) ++ I ; ,0
for ( begin = begin0 ; begin < end ; ++ begin ) ++ begin ; ,0
for ( GoodIter I = begin ; I - I ; ++ I ) ++ I ; ,0
for ( GoodIter I = begin ; I >= end ; I = 2 - I ) ++ I ; ,0
for ( int i = 0 ; i < 10 ; i ++ ) { c [ i ] = a [ i ] + b [ i ] ; try { for ( int j = 0 ; j < 10 ; ++ j ) { if ( a [ i ] > b [ j ] ) throw a [ i ] ; } throw a [ i ] ; } catch ( float f ) { if ( f > 0.1 ) throw a [ i ] ; return ; } switch ( i ) { case 1 : b [ i ] ++ ; break ; default : break ; } for ( int j = 0 ; j < 10 ; j ++ ) { if ( c [ i ] > 10 ) throw c [ i ] ; } } ,0
for ( I k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int k = 0 ; k < argc ; ++ k ) ++ k ; ,0
for ( int i = 0 ; i < 2 ; ++ i ) foo ( ) ; ,0
for ( i = 0 ; i < argc ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < X ; i ++ ) { a [ i ] = ( T ) 0 ; } ,0
for ( int i = 0 ; i < n ; i ++ ) { a [ i ] = 0 ; } ,0
for ( int i = 0 ; i < n ; ++ i ) { a [ i ] = b [ i ] + c [ i ] ; } ,0
for ( int i = 0 ; i < n ; ++ i ) { a [ i ] = b [ i ] + c [ i ] ; } ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
for ( int i = 0 ; i < 10 ; ++ i ) foo ( ) ; ,0
